date,load,temp,pload
2015-07-01 08:00:00,1605.0,73.0,1471
2015-07-01 09:00:00,1537.0,74.0,1418
2015-07-01 10:00:00,1487.0,73.0,1376
2015-07-01 11:00:00,1470.0,73.0,1354
2015-07-01 12:00:00,1503.0,72.5,1346
2015-07-01 13:00:00,1511.0,75.0,1378
2015-07-01 14:00:00,1566.0,77.0,1454
2015-07-01 15:00:00,1612.0,82.0,1581
2015-07-01 16:00:00,1655.0,85.0,1734
2015-07-01 17:00:00,1805.0,90.0,1896
2015-07-01 18:00:00,1971.0,90.5,2056
2015-07-01 19:00:00,2118.0,95.0,2214
2015-07-01 20:00:00,2217.0,93.0,2343
2015-07-01 21:00:00,2401.0,92.0,2439
2015-07-01 22:00:00,2363.0,92.0,2364
2015-07-01 23:00:00,2237.0,92.0,2241
2015-07-02 00:00:00,2184.0,91.5,2176
2015-07-02 01:00:00,2188.0,86.0,2082
2015-07-02 02:00:00,2138.0,82.0,2017
2015-07-02 03:00:00,2145.0,81.0,1993
2015-07-02 04:00:00,2063.0,80.0,1966
2015-07-02 05:00:00,1908.0,79.0,1865
2015-07-02 06:00:00,1759.0,78.5,1722
2015-07-02 07:00:00,1643.0,77.0,1595
2015-07-02 08:00:00,1542.0,76.0,1471
2015-07-02 09:00:00,1489.0,75.0,1418
2015-07-02 10:00:00,1450.0,75.0,1376
2015-07-02 11:00:00,1427.0,74.0,1354
2015-07-02 12:00:00,1461.0,74.0,1346
2015-07-02 13:00:00,1471.0,77.0,1378
2015-07-02 14:00:00,1520.0,82.0,1454
2015-07-02 15:00:00,1595.0,86.0,1581
2015-07-02 16:00:00,1728.0,89.0,1734
2015-07-02 17:00:00,1876.0,93.0,1896
2015-07-02 18:00:00,1998.0,94.5,2056
2015-07-02 19:00:00,2125.0,97.0,2214
2015-07-02 20:00:00,2246.0,97.0,2343
2015-07-02 21:00:00,2365.0,98.0,2439
2015-07-02 22:00:00,2452.0,99.0,2364
2015-07-02 23:00:00,2516.0,100.0,2241
2015-07-03 00:00:00,2521.0,99.0,2176
2015-07-03 01:00:00,2483.0,97.0,2082
2015-07-03 02:00:00,2410.0,95.0,2017
2015-07-03 03:00:00,2360.0,94.0,1993
2015-07-03 04:00:00,2267.0,93.0,1966
2015-07-03 05:00:00,2134.0,91.0,1865
2015-07-03 06:00:00,1921.0,90.0,1722
2015-07-03 07:00:00,1791.0,89.0,1595
2015-07-03 08:00:00,1702.0,86.0,1471
2015-07-03 09:00:00,1633.0,85.0,1418
2015-07-03 10:00:00,1575.0,85.0,1376
2015-07-03 11:00:00,1543.0,85.0,1354
2015-07-03 12:00:00,1567.0,83.5,1346
2015-07-03 13:00:00,1595.0,82.0,1378
2015-07-03 14:00:00,1614.0,83.0,1454
2015-07-03 15:00:00,1640.0,86.0,1581
2015-07-03 16:00:00,1748.0,89.0,1734
2015-07-03 17:00:00,1842.0,90.0,1896
2015-07-03 18:00:00,1913.0,92.0,2056
2015-07-03 19:00:00,2024.0,97.0,2214
2015-07-03 20:00:00,2132.0,98.0,2343
2015-07-03 21:00:00,2274.0,99.0,2439
2015-07-03 22:00:00,2370.0,101.0,2364
2015-07-03 23:00:00,2417.0,101.0,2241
2015-07-04 00:00:00,2460.0,100.5,2176
2015-07-04 01:00:00,2471.0,99.0,2082
2015-07-04 02:00:00,2435.0,96.0,2017
2015-07-04 03:00:00,2372.0,94.0,1993
2015-07-04 04:00:00,2273.0,93.0,1966
2015-07-04 05:00:00,2134.0,91.0,1865
2015-07-04 06:00:00,1985.0,89.5,1722
2015-07-04 07:00:00,1868.0,86.0,1595
2015-07-04 08:00:00,1777.0,85.0,1471
2015-07-04 09:00:00,1690.0,84.0,1418
2015-07-04 10:00:00,1611.0,84.0,1376
2015-07-04 11:00:00,1562.0,83.0,1354
2015-07-04 12:00:00,1563.0,82.5,1346
2015-07-04 13:00:00,1551.0,83.0,1378
2015-07-04 14:00:00,1574.0,86.0,1454
2015-07-04 15:00:00,1667.0,86.0,1581
2015-07-04 16:00:00,1754.0,88.0,1734
2015-07-04 17:00:00,1857.0,90.0,1896
2015-07-04 18:00:00,1970.0,88.0,2056
2015-07-04 19:00:00,2040.0,89.0,2214
2015-07-04 20:00:00,2021.0,91.0,2343
2015-07-04 21:00:00,2034.0,93.0,2439
2015-07-04 22:00:00,2108.0,92.0,2364
2015-07-04 23:00:00,2215.0,92.0,2241
2015-07-05 00:00:00,2158.0,92.0,2176
2015-07-05 01:00:00,2103.0,92.0,2082
2015-07-05 02:00:00,2055.0,90.0,2017
2015-07-05 03:00:00,2059.0,89.0,1993
2015-07-05 04:00:00,1992.0,88.0,1966
2015-07-05 05:00:00,1927.0,88.0,1865
2015-07-05 06:00:00,1847.0,86.5,1722
2015-07-05 07:00:00,1755.0,84.0,1595
2015-07-05 08:00:00,1673.0,84.0,1471
2015-07-05 09:00:00,1611.0,83.0,1418
2015-07-05 10:00:00,1594.0,84.0,1376
2015-07-05 11:00:00,1563.0,82.0,1354
2015-07-05 12:00:00,1542.0,82.0,1346
2015-07-05 13:00:00,1536.0,82.0,1378
2015-07-05 14:00:00,1574.0,83.0,1454
2015-07-05 15:00:00,1648.0,85.0,1581
2015-07-05 16:00:00,1758.0,84.0,1734
2015-07-05 17:00:00,1805.0,85.0,1896
2015-07-05 18:00:00,1847.0,85.5,2056
2015-07-05 19:00:00,1939.0,89.0,2214
2015-07-05 20:00:00,1966.0,87.5,2343
2015-07-05 21:00:00,2047.0,84.0,2439
2015-07-05 22:00:00,1978.0,79.0,2364
2015-07-05 23:00:00,1927.0,79.0,2241
2015-07-06 00:00:00,1872.0,79.0,2176
2015-07-06 01:00:00,1923.0,79.0,2082
2015-07-06 02:00:00,1909.0,80.0,2017
2015-07-06 03:00:00,1927.0,80.0,1993
2015-07-06 04:00:00,1907.0,79.0,1966
2015-07-06 05:00:00,1793.0,79.0,1865
2015-07-06 06:00:00,1676.0,78.5,1722
2015-07-06 07:00:00,1577.0,78.0,1595
2015-07-06 08:00:00,1517.0,77.0,1471
2015-07-06 09:00:00,1472.0,76.0,1418
2015-07-06 10:00:00,1447.0,75.0,1376
2015-07-06 11:00:00,1434.0,76.0,1354
2015-07-06 12:00:00,1465.0,75.5,1346
2015-07-06 13:00:00,1490.0,77.0,1378
2015-07-06 14:00:00,1539.0,79.0,1454
2015-07-06 15:00:00,1578.0,85.0,1581
2015-07-06 16:00:00,1661.0,88.0,1734
2015-07-06 17:00:00,1794.0,91.0,1896
2015-07-06 18:00:00,1950.0,91.5,2056
2015-07-06 19:00:00,2117.0,94.0,2214
2015-07-06 20:00:00,2283.0,94.0,2343
2015-07-06 21:00:00,2376.0,92.0,2439
2015-07-06 22:00:00,2426.0,94.0,2364
2015-07-06 23:00:00,2424.0,93.5,2241
2015-07-07 00:00:00,2336.0,93.5,2176
2015-07-07 01:00:00,2338.0,92.0,2082
2015-07-07 02:00:00,2264.0,90.0,2017
2015-07-07 03:00:00,2243.0,88.0,1993
2015-07-07 04:00:00,2186.0,84.0,1966
2015-07-07 05:00:00,1994.0,82.0,1865
2015-07-07 06:00:00,1801.0,81.0,1722
2015-07-07 07:00:00,1673.0,80.0,1595
2015-07-07 08:00:00,1614.0,79.0,1471
2015-07-07 09:00:00,1553.0,78.0,1418
2015-07-07 10:00:00,1508.0,77.0,1376
2015-07-07 11:00:00,1489.0,77.0,1354
2015-07-07 12:00:00,1520.0,77.0,1346
2015-07-07 13:00:00,1540.0,80.0,1378
2015-07-07 14:00:00,1602.0,84.0,1454
2015-07-07 15:00:00,1656.0,88.0,1581
2015-07-07 16:00:00,1802.0,91.0,1734
2015-07-07 17:00:00,1956.0,94.0,1896
2015-07-07 18:00:00,2125.0,94.5,2056
2015-07-07 19:00:00,2248.0,96.0,2214
2015-07-07 20:00:00,2298.0,99.0,2343
2015-07-07 21:00:00,2362.0,97.0,2439
2015-07-07 22:00:00,2443.0,100.0,2364
2015-07-07 23:00:00,2485.0,100.0,2241
2015-07-08 00:00:00,2514.0,99.5,2176
2015-07-08 01:00:00,2502.0,98.0,2082
2015-07-08 02:00:00,2458.0,96.0,2017
2015-07-08 03:00:00,2375.0,95.0,1993
2015-07-08 04:00:00,2278.0,91.0,1966
2015-07-08 05:00:00,2099.0,89.0,1865
2015-07-08 06:00:00,1907.0,87.5,1722
2015-07-08 07:00:00,1746.0,85.0,1595
2015-07-08 08:00:00,1663.0,84.0,1471
2015-07-08 09:00:00,1591.0,83.0,1418
2015-07-08 10:00:00,1523.0,81.0,1376
2015-07-08 11:00:00,1497.0,79.0,1354
2015-07-08 12:00:00,1523.0,80.0,1346
2015-07-08 13:00:00,1555.0,83.0,1378
2015-07-08 14:00:00,1598.0,86.0,1454
2015-07-08 15:00:00,1712.0,89.0,1581
2015-07-08 16:00:00,1839.0,93.0,1734
2015-07-08 17:00:00,1921.0,95.0,1896
2015-07-08 18:00:00,2057.0,98.0,2056
2015-07-08 19:00:00,2198.0,98.0,2214
2015-07-08 20:00:00,2342.0,99.0,2343
2015-07-08 21:00:00,2405.0,100.0,2439
2015-07-08 22:00:00,2462.0,99.0,2364
2015-07-08 23:00:00,2503.0,99.0,2241
2015-07-09 00:00:00,2518.0,98.0,2176
2015-07-09 01:00:00,2473.0,96.0,2082
2015-07-09 02:00:00,2415.0,92.0,2017
2015-07-09 03:00:00,2378.0,90.0,1993
2015-07-09 04:00:00,2271.0,89.0,1966
2015-07-09 05:00:00,2117.0,87.0,1865
2015-07-09 06:00:00,1934.0,85.0,1722
2015-07-09 07:00:00,1774.0,85.0,1595
2015-07-09 08:00:00,1688.0,83.0,1471
2015-07-09 09:00:00,1621.0,81.0,1418
2015-07-09 10:00:00,1565.0,81.0,1376
2015-07-09 11:00:00,1527.0,80.0,1354
2015-07-09 12:00:00,1569.0,79.0,1346
2015-07-09 13:00:00,1574.0,83.0,1378
2015-07-09 14:00:00,1623.0,86.0,1454
2015-07-09 15:00:00,1672.0,87.0,1581
2015-07-09 16:00:00,1798.0,89.0,1734
2015-07-09 17:00:00,1920.0,91.0,1896
2015-07-09 18:00:00,2018.0,92.0,2056
2015-07-09 19:00:00,2001.0,93.0,2214
2015-07-09 20:00:00,2115.0,92.0,2343
2015-07-09 21:00:00,2132.0,94.0,2439
2015-07-09 22:00:00,2157.0,91.0,2364
2015-07-09 23:00:00,2132.0,90.0,2241
2015-07-10 00:00:00,2190.0,88.0,2176
2015-07-10 01:00:00,2174.0,87.0,2082
2015-07-10 02:00:00,2142.0,86.0,2017
2015-07-10 03:00:00,2150.0,84.0,1993
2015-07-10 04:00:00,2114.0,83.0,1966
2015-07-10 05:00:00,1971.0,82.0,1865
2015-07-10 06:00:00,1813.0,82.0,1722
2015-07-10 07:00:00,1684.0,81.0,1595
2015-07-10 08:00:00,1596.0,80.0,1471
2015-07-10 09:00:00,1529.0,79.0,1418
2015-07-10 10:00:00,1478.0,78.0,1376
2015-07-10 11:00:00,1456.0,77.0,1354
2015-07-10 12:00:00,1473.0,77.5,1346
2015-07-10 13:00:00,1530.0,80.0,1378
2015-07-10 14:00:00,1561.0,83.0,1454
2015-07-10 15:00:00,1636.0,86.0,1581
2015-07-10 16:00:00,1724.0,89.0,1734
2015-07-10 17:00:00,1848.0,89.0,1896
2015-07-10 18:00:00,1951.0,90.5,2056
2015-07-10 19:00:00,1844.0,92.0,2214
2015-07-10 20:00:00,1975.0,94.0,2343
2015-07-10 21:00:00,2069.0,94.0,2439
2015-07-10 22:00:00,2153.0,94.0,2364
2015-07-10 23:00:00,2121.0,94.0,2241
2015-07-11 00:00:00,2176.0,93.0,2176
2015-07-11 01:00:00,2128.0,91.0,2082
2015-07-11 02:00:00,2134.0,90.0,2017
2015-07-11 03:00:00,2063.0,88.0,1993
2015-07-11 04:00:00,1985.0,86.0,1966
2015-07-11 05:00:00,1878.0,86.0,1865
2015-07-11 06:00:00,1721.0,85.5,1722
2015-07-11 07:00:00,1594.0,83.0,1595
2015-07-11 08:00:00,1530.0,83.0,1471
2015-07-11 09:00:00,1489.0,83.0,1418
2015-07-11 10:00:00,1433.0,82.0,1376
2015-07-11 11:00:00,1412.0,78.0,1354
2015-07-11 12:00:00,1390.0,79.0,1346
2015-07-11 13:00:00,1381.0,80.0,1378
2015-07-11 14:00:00,1377.0,82.0,1454
2015-07-11 15:00:00,1485.0,86.0,1581
2015-07-11 16:00:00,1652.0,91.0,1734
2015-07-11 17:00:00,1798.0,94.0,1896
2015-07-11 18:00:00,1941.0,95.0,2056
2015-07-11 19:00:00,2088.0,99.0,2214
2015-07-11 20:00:00,2170.0,100.0,2343
2015-07-11 21:00:00,2248.0,101.0,2439
2015-07-11 22:00:00,2318.0,98.0,2364
2015-07-11 23:00:00,2360.0,100.0,2241
2015-07-12 00:00:00,2429.0,99.5,2176
2015-07-12 01:00:00,2400.0,98.0,2082
2015-07-12 02:00:00,2322.0,95.0,2017
2015-07-12 03:00:00,2276.0,92.0,1993
2015-07-12 04:00:00,2201.0,90.0,1966
2015-07-12 05:00:00,2045.0,88.0,1865
2015-07-12 06:00:00,1930.0,87.5,1722
2015-07-12 07:00:00,1804.0,84.0,1595
2015-07-12 08:00:00,1704.0,82.0,1471
2015-07-12 09:00:00,1623.0,82.0,1418
2015-07-12 10:00:00,1564.0,78.0,1376
2015-07-12 11:00:00,1512.0,78.0,1354
2015-07-12 12:00:00,1469.0,78.0,1346
2015-07-12 13:00:00,1444.0,80.0,1378
2015-07-12 14:00:00,1417.0,85.0,1454
2015-07-12 15:00:00,1505.0,88.0,1581
2015-07-12 16:00:00,1658.0,93.0,1734
2015-07-12 17:00:00,1829.0,95.0,1896
2015-07-12 18:00:00,1976.0,97.0,2056
2015-07-12 19:00:00,1939.0,101.0,2214
2015-07-12 20:00:00,2193.0,100.0,2343
2015-07-12 21:00:00,2320.0,99.0,2439
2015-07-12 22:00:00,2334.0,95.0,2364
2015-07-12 23:00:00,2183.0,93.0,2241
2015-07-13 00:00:00,2262.0,87.66666666666667,2176
2015-07-13 01:00:00,2200.0,80.0,2082
2015-07-13 02:00:00,2096.0,81.0,2017
2015-07-13 03:00:00,2056.0,80.0,1993
2015-07-13 04:00:00,2016.0,80.0,1966
2015-07-13 05:00:00,1900.0,79.0,1865
2015-07-13 06:00:00,1746.0,79.0,1722
2015-07-13 07:00:00,1623.0,78.0,1595
2015-07-13 08:00:00,1554.0,79.0,1471
2015-07-13 09:00:00,1491.0,81.0,1418
2015-07-13 10:00:00,1491.0,78.0,1376
2015-07-13 11:00:00,1475.0,80.0,1354
2015-07-13 12:00:00,1504.0,79.0,1346
2015-07-13 13:00:00,1549.0,80.0,1378
2015-07-13 14:00:00,1583.0,85.0,1454
2015-07-13 15:00:00,1670.0,87.0,1581
2015-07-13 16:00:00,1806.0,92.0,1734
2015-07-13 17:00:00,1934.0,93.0,1896
2015-07-13 18:00:00,2063.0,94.5,2056
2015-07-13 19:00:00,2230.0,99.0,2214
2015-07-13 20:00:00,2363.0,100.0,2343
2015-07-13 21:00:00,2537.0,99.0,2439
2015-07-13 22:00:00,2637.0,94.0,2364
2015-07-13 23:00:00,2557.0,92.0,2241
2015-07-14 00:00:00,2417.0,90.5,2176
2015-07-14 01:00:00,2337.0,85.0,2082
2015-07-14 02:00:00,2249.0,82.0,2017
2015-07-14 03:00:00,2176.0,83.0,1993
2015-07-14 04:00:00,2083.0,85.0,1966
2015-07-14 05:00:00,1946.0,83.0,1865
2015-07-14 06:00:00,1821.0,83.0,1722
2015-07-14 07:00:00,1728.0,81.0,1595
2015-07-14 08:00:00,1649.0,81.0,1471
2015-07-14 09:00:00,1567.0,80.0,1418
2015-07-14 10:00:00,1534.0,78.0,1376
2015-07-14 11:00:00,1519.0,79.0,1354
2015-07-14 12:00:00,1529.0,78.5,1346
2015-07-14 13:00:00,1550.0,77.0,1378
2015-07-14 14:00:00,1579.0,84.0,1454
2015-07-14 15:00:00,1690.0,89.0,1581
2015-07-14 16:00:00,1747.0,92.0,1734
2015-07-14 17:00:00,1912.0,95.0,1896
2015-07-14 18:00:00,2062.0,96.0,2056
2015-07-14 19:00:00,2192.0,98.0,2214
2015-07-14 20:00:00,2355.0,99.0,2343
2015-07-14 21:00:00,2473.0,83.33333333333333,2439
2015-07-14 22:00:00,2545.0,93.5,2364
2015-07-14 23:00:00,2483.0,93.0,2241
2015-07-15 00:00:00,2457.0,92.0,2176
2015-07-15 01:00:00,2384.0,88.0,2082
2015-07-15 02:00:00,2235.0,87.0,2017
2015-07-15 03:00:00,2232.0,86.0,1993
2015-07-15 04:00:00,2169.0,85.0,1966
2015-07-15 05:00:00,2002.0,83.0,1865
2015-07-15 06:00:00,1841.0,82.0,1722
2015-07-15 07:00:00,1710.0,79.0,1595
2015-07-15 08:00:00,1618.0,79.0,1471
2015-07-15 09:00:00,1546.0,77.0,1418
2015-07-15 10:00:00,1499.0,76.0,1376
2015-07-15 11:00:00,1469.0,76.0,1354
2015-07-15 12:00:00,1474.0,75.5,1346
2015-07-15 13:00:00,1519.0,73.0,1378
2015-07-15 14:00:00,1558.0,75.0,1454
2015-07-15 15:00:00,1577.0,78.0,1581
2015-07-15 16:00:00,1562.0,81.0,1734
2015-07-15 17:00:00,1627.0,87.0,1896
2015-07-15 18:00:00,1732.0,87.5,2056
2015-07-15 19:00:00,1900.0,91.0,2214
2015-07-15 20:00:00,2096.0,94.0,2343
2015-07-15 21:00:00,2192.0,94.0,2439
2015-07-15 22:00:00,2353.0,94.0,2364
2015-07-15 23:00:00,2411.0,96.0,2241
2015-07-16 00:00:00,2450.0,95.5,2176
2015-07-16 01:00:00,2366.0,93.0,2082
2015-07-16 02:00:00,2351.0,90.0,2017
2015-07-16 03:00:00,2285.0,90.0,1993
2015-07-16 04:00:00,2192.0,87.0,1966
2015-07-16 05:00:00,2053.0,85.0,1865
2015-07-16 06:00:00,1852.0,84.5,1722
2015-07-16 07:00:00,1694.0,85.0,1595
2015-07-16 08:00:00,1616.0,82.5,1471
2015-07-16 09:00:00,1572.0,82.0,1418
2015-07-16 10:00:00,1521.0,81.0,1376
2015-07-16 11:00:00,1522.0,79.0,1354
2015-07-16 12:00:00,1539.0,78.5,1346
2015-07-16 13:00:00,1562.0,79.0,1378
2015-07-16 14:00:00,1617.0,83.0,1454
2015-07-16 15:00:00,1684.0,87.0,1581
2015-07-16 16:00:00,1824.0,89.0,1734
2015-07-16 17:00:00,1979.0,93.0,1896
2015-07-16 18:00:00,2105.0,94.0,2056
2015-07-16 19:00:00,2262.0,98.0,2214
2015-07-16 20:00:00,2385.0,97.0,2343
2015-07-16 21:00:00,2528.0,100.0,2439
2015-07-16 22:00:00,2581.0,101.0,2364
2015-07-16 23:00:00,2660.0,100.0,2241
2015-07-17 00:00:00,2612.0,93.0,2176
2015-07-17 01:00:00,2479.0,85.0,2082
2015-07-17 02:00:00,2344.0,87.0,2017
2015-07-17 03:00:00,2277.0,84.0,1993
2015-07-17 04:00:00,2180.0,80.0,1966
2015-07-17 05:00:00,1995.0,79.0,1865
2015-07-17 06:00:00,1853.0,79.5,1722
2015-07-17 07:00:00,1735.0,80.0,1595
2015-07-17 08:00:00,1660.0,81.0,1471
2015-07-17 09:00:00,1596.0,81.0,1418
2015-07-17 10:00:00,1564.0,81.0,1376
2015-07-17 11:00:00,1548.0,78.0,1354
2015-07-17 12:00:00,1584.0,78.5,1346
2015-07-17 13:00:00,1639.0,79.0,1378
2015-07-17 14:00:00,1687.0,83.0,1454
2015-07-17 15:00:00,1745.0,84.0,1581
2015-07-17 16:00:00,1799.0,86.0,1734
2015-07-17 17:00:00,1899.0,89.0,1896
2015-07-17 18:00:00,1976.0,90.5,2056
2015-07-17 19:00:00,2075.0,91.0,2214
2015-07-17 20:00:00,2194.0,92.0,2343
2015-07-17 21:00:00,2265.0,92.0,2439
2015-07-17 22:00:00,2270.0,92.0,2364
2015-07-17 23:00:00,2267.0,91.0,2241
2015-07-18 00:00:00,2288.0,91.0,2176
2015-07-18 01:00:00,2303.0,90.0,2082
2015-07-18 02:00:00,2213.0,88.0,2017
2015-07-18 03:00:00,2199.0,83.0,1993
2015-07-18 04:00:00,2114.0,82.0,1966
2015-07-18 05:00:00,1990.0,82.0,1865
2015-07-18 06:00:00,1836.0,82.5,1722
2015-07-18 07:00:00,1730.0,82.0,1595
2015-07-18 08:00:00,1635.0,81.0,1471
2015-07-18 09:00:00,1590.0,80.0,1418
2015-07-18 10:00:00,1537.0,79.0,1376
2015-07-18 11:00:00,1516.0,77.0,1354
2015-07-18 12:00:00,1507.0,76.5,1346
2015-07-18 13:00:00,1492.0,78.0,1378
2015-07-18 14:00:00,1485.0,81.0,1454
2015-07-18 15:00:00,1565.0,82.0,1581
2015-07-18 16:00:00,1708.0,85.0,1734
2015-07-18 17:00:00,1790.0,89.0,1896
2015-07-18 18:00:00,1912.0,90.5,2056
2015-07-18 19:00:00,2039.0,89.0,2214
2015-07-18 20:00:00,2216.0,86.0,2343
2015-07-18 21:00:00,2137.0,83.0,2439
2015-07-18 22:00:00,2043.0,81.0,2364
2015-07-18 23:00:00,1961.0,82.0,2241
2015-07-19 00:00:00,1945.0,82.0,2176
2015-07-19 01:00:00,1904.0,81.0,2082
2015-07-19 02:00:00,1877.0,79.0,2017
2015-07-19 03:00:00,1903.0,78.0,1993
2015-07-19 04:00:00,1851.0,77.0,1966
2015-07-19 05:00:00,1782.0,76.0,1865
2015-07-19 06:00:00,1674.0,76.0,1722
2015-07-19 07:00:00,1578.0,76.0,1595
2015-07-19 08:00:00,1507.0,74.0,1471
2015-07-19 09:00:00,1476.0,74.0,1418
2015-07-19 10:00:00,1440.0,74.0,1376
2015-07-19 11:00:00,1405.0,74.0,1354
2015-07-19 12:00:00,1410.0,74.0,1346
2015-07-19 13:00:00,1403.0,75.0,1378
2015-07-19 14:00:00,1359.0,78.0,1454
2015-07-19 15:00:00,1427.0,81.0,1581
2015-07-19 16:00:00,1557.0,84.0,1734
2015-07-19 17:00:00,1644.0,87.0,1896
2015-07-19 18:00:00,1777.0,87.5,2056
2015-07-19 19:00:00,1913.0,92.0,2214
2015-07-19 20:00:00,2072.0,91.0,2343
2015-07-19 21:00:00,2105.0,92.0,2439
2015-07-19 22:00:00,2175.0,93.0,2364
2015-07-19 23:00:00,2154.0,92.0,2241
2015-07-20 00:00:00,2228.0,92.0,2176
2015-07-20 01:00:00,2206.0,91.0,2082
2015-07-20 02:00:00,2182.0,90.0,2017
2015-07-20 03:00:00,2163.0,88.0,1993
2015-07-20 04:00:00,2075.0,86.0,1966
2015-07-20 05:00:00,1950.0,84.0,1865
2015-07-20 06:00:00,1815.0,83.5,1722
2015-07-20 07:00:00,1699.0,82.0,1595
2015-07-20 08:00:00,1616.0,80.0,1471
2015-07-20 09:00:00,1541.0,78.0,1418
2015-07-20 10:00:00,1494.0,76.0,1376
2015-07-20 11:00:00,1476.0,76.0,1354
2015-07-20 12:00:00,1486.0,76.0,1346
2015-07-20 13:00:00,1526.0,78.0,1378
2015-07-20 14:00:00,1570.0,81.0,1454
2015-07-20 15:00:00,1639.0,85.0,1581
2015-07-20 16:00:00,1754.0,88.0,1734
2015-07-20 17:00:00,1879.0,91.0,1896
2015-07-20 18:00:00,1972.0,91.5,2056
2015-07-20 19:00:00,2149.0,93.0,2214
2015-07-20 20:00:00,2228.0,94.0,2343
2015-07-20 21:00:00,2340.0,96.0,2439
2015-07-20 22:00:00,2422.0,97.0,2364
2015-07-20 23:00:00,2450.0,96.0,2241
2015-07-21 00:00:00,2452.0,96.5,2176
2015-07-21 01:00:00,2442.0,95.0,2082
2015-07-21 02:00:00,2407.0,93.0,2017
2015-07-21 03:00:00,2356.0,91.0,1993
2015-07-21 04:00:00,2225.0,89.0,1966
2015-07-21 05:00:00,2094.0,88.0,1865
2015-07-21 06:00:00,1895.0,87.0,1722
2015-07-21 07:00:00,1752.0,84.0,1595
2015-07-21 08:00:00,1626.0,82.0,1471
2015-07-21 09:00:00,1598.0,81.0,1418
2015-07-21 10:00:00,1552.0,79.0,1376
2015-07-21 11:00:00,1507.0,78.0,1354
2015-07-21 12:00:00,1516.0,77.5,1346
2015-07-21 13:00:00,1522.0,78.0,1378
2015-07-21 14:00:00,1535.0,82.0,1454
2015-07-21 15:00:00,1622.0,88.0,1581
2015-07-21 16:00:00,1753.0,88.0,1734
2015-07-21 17:00:00,1924.0,94.0,1896
2015-07-21 18:00:00,2071.0,95.0,2056
2015-07-21 19:00:00,2207.0,99.0,2214
2015-07-21 20:00:00,2332.0,100.0,2343
2015-07-21 21:00:00,2463.0,101.0,2439
2015-07-21 22:00:00,2516.0,101.0,2364
2015-07-21 23:00:00,2551.0,102.0,2241
2015-07-22 00:00:00,2559.0,101.0,2176
2015-07-22 01:00:00,2566.0,98.0,2082
2015-07-22 02:00:00,2486.0,96.0,2017
2015-07-22 03:00:00,2410.0,94.0,1993
2015-07-22 04:00:00,2293.0,92.0,1966
2015-07-22 05:00:00,2114.0,90.0,1865
2015-07-22 06:00:00,1940.0,89.5,1722
2015-07-22 07:00:00,1780.0,86.0,1595
2015-07-22 08:00:00,1672.0,84.0,1471
2015-07-22 09:00:00,1604.0,84.0,1418
2015-07-22 10:00:00,1559.0,83.0,1376
2015-07-22 11:00:00,1532.0,82.0,1354
2015-07-22 12:00:00,1552.0,81.0,1346
2015-07-22 13:00:00,1574.0,81.0,1378
2015-07-22 14:00:00,1578.0,85.0,1454
2015-07-22 15:00:00,1640.0,88.0,1581
2015-07-22 16:00:00,1756.0,90.0,1734
2015-07-22 17:00:00,1889.0,92.0,1896
2015-07-22 18:00:00,2033.0,93.0,2056
2015-07-22 19:00:00,2193.0,97.0,2214
2015-07-22 20:00:00,2317.0,98.0,2343
2015-07-22 21:00:00,2402.0,97.0,2439
2015-07-22 22:00:00,2485.0,91.5,2364
2015-07-22 23:00:00,2544.0,91.0,2241
2015-07-23 00:00:00,2449.0,90.5,2176
2015-07-23 01:00:00,2323.0,89.0,2082
2015-07-23 02:00:00,2261.0,86.0,2017
2015-07-23 03:00:00,2244.0,87.0,1993
2015-07-23 04:00:00,2166.0,84.0,1966
2015-07-23 05:00:00,2016.0,85.0,1865
2015-07-23 06:00:00,1847.0,83.5,1722
2015-07-23 07:00:00,1713.0,81.0,1595
2015-07-23 08:00:00,1636.0,81.0,1471
2015-07-23 09:00:00,1562.0,81.0,1418
2015-07-23 10:00:00,1531.0,81.0,1376
2015-07-23 11:00:00,1517.0,81.0,1354
2015-07-23 12:00:00,1554.0,78.5,1346
2015-07-23 13:00:00,1602.0,74.0,1378
2015-07-23 14:00:00,1656.0,77.0,1454
2015-07-23 15:00:00,1699.0,79.0,1581
2015-07-23 16:00:00,1742.0,81.0,1734
2015-07-23 17:00:00,1801.0,83.0,1896
2015-07-23 18:00:00,1872.0,84.0,2056
2015-07-23 19:00:00,1958.0,88.0,2214
2015-07-23 20:00:00,2014.0,90.0,2343
2015-07-23 21:00:00,2094.0,92.0,2439
2015-07-23 22:00:00,2219.0,90.0,2364
2015-07-23 23:00:00,2234.0,82.0,2241
2015-07-24 00:00:00,2185.0,82.0,2176
2015-07-24 01:00:00,2139.0,77.0,2082
2015-07-24 02:00:00,2073.0,77.0,2017
2015-07-24 03:00:00,2049.0,77.0,1993
2015-07-24 04:00:00,2009.0,78.0,1966
2015-07-24 05:00:00,1879.0,78.0,1865
2015-07-24 06:00:00,1749.0,77.5,1722
2015-07-24 07:00:00,1640.0,77.0,1595
2015-07-24 08:00:00,1555.0,76.0,1471
2015-07-24 09:00:00,1525.0,76.0,1418
2015-07-24 10:00:00,1480.0,75.0,1376
2015-07-24 11:00:00,1479.0,74.0,1354
2015-07-24 12:00:00,1501.0,74.0,1346
2015-07-24 13:00:00,1532.0,76.0,1378
2015-07-24 14:00:00,1608.0,79.0,1454
